5.0937	3.2971
1.7563	2.9358
0.3454	1.0747
2.567	1.4695
6.2458	1.7582
5.2852	2.2424
4.9672	1.6745
4.6883	2.3256
5.2633	2.9091
2.3014	3.0245
2.6116	2.4637
4.9266	0.66203
0.31469	3.118
5.339	0.3194
5.1468	1.0148
4.4063	3.1501
0.86213	3.6399
6.0244	3.5782
5.6901	1.5347
5.2157	1.6118
5.599	2.1834
4.5136	3.5755
3.9694	0.9085
3.5309	1.438
1.3646	1.2514
6.7061	2.5411
4.6127	0.32218
3.0719	3.2905
2.7162	2.2908
4.2769	0.94147
0.34315	0.64926
0.95513	3.2758
4.7108	1.3013
4.0833	0.33442
1.4907	1.4715
6.6577	3.4921
1.0394	0.88088
5.8258	0.32118
5.6309	0.93182
0.38985	1.3963
3.0633	1.5167
1.6231	3.1931
6.4995	2.6754
4.011	1.2206
1.4147	2.8975
5.9898	1.4748
1.4874	1.0467
4.9784	2.2879
4.8334	2.6468
5.4542	2.5571
6.0685	2.4539
5.1042	1.9545
1.9605	1.2267
2.4827	2.9322
5.8748	0.88636
2.3503	3.3883
6.5742	1.3546
3.9907	3.7551
3.8266	3.4828
6.3035	0.28788
6.1181	0.88163
0.9458	0.27408
6.5648	0.77489
3.9618	3.2131
3.4221	1.0591
2.1129	0.97167
1.4175	3.3997
2.5264	1.2277
2.7751	1.6106
1.7974	2.7019
3.7007	0.29555
2.6874	0.46071
3.8161	1.46
6.3904	2.9786
0.26713	3.5166
1.5042	3.6143
2.8509	3.4525
2.3622	1.3943
5.8592	2.1437
4.6465	3.0434
3.214	2.4235
2.7793	2.9362
4.3458	0.44768
1.4022	2.3231
2.985	1.1332
2.4058	0.99987
3.7802	3.0047
4.1412	2.233
4.2626	2.6108
3.7548	2.5028
4.5321	1.9498
6.4765	3.3309
4.3627	2.8888
1.274	2.6965
6.6098	2.2866
3.1064	1.7757
0.98351	1.8284
3.2719	0.25216
3.3173	2.8964
2.4883	0.59304
0.37349	2.4277
3.9046	2.8156
0.8059	0.50131
1.6113	0.6224
2.0927	2.6628
1.7767	1.0333
0.25343	0.30022
0.57973	2.5372
6.2643	2.7876
1.0759	2.0699
3.2839	0.699
2.1016	0.59595
1.3274	2.0915
2.9149	2.1697
6.752	1.1742
4.3489	1.5942
4.5389	0.98742
1.1807	0.33931
6.7483	3.757
6.6549	3.2443
3.0707	0.70409
4.3582	3.7854
0.52033	2.9967
2.3503	3.6027
1.3749	1.7246
6.7742	1.9736
2.7997	3.2595
5.4738	1.5758
5.2623	1.2405
5.7745	1.1806
6.2683	1.1061
5.6548	1.8636
2.5931	1.6781
6.6941	0.23295
2.7633	1.0908
5.3737	0.95583
2.1776	2.8487
5.9679	0.59848
5.4826	0.64394
2.171	0.37695
1.6832	0.39226
1.0895	2.5501
6.0615	0.29924
5.5682	0.35599
1.2036	1.0713
0.57395	1.859
4.0568	2.0293
3.3454	3.6144
2.8771	3.6041
0.24122	3.7777
3.4974	1.7217
3.954	1.8328
4.3583	0.15923
3.4033	3.3552
2.9223	0.15533
4.9114	3.5404
3.6589	2.3786
1.2242	3.0614
0.95769	2.5865
0.86995	1.5123
0.61864	1.4535
6.894	0.67672
4.7179	2.8904
6.6446	2.8384
1.5529	0.91024
0.34689	2.8463
1.336	2.4375
1.0629	1.3667
5.6253	3.7493
3.4288	2.628
0.50505	3.3526
3.5058	3.012
5.1339	3.6287
6.1858	3.3523
6.2969	3.7365
2.0661	3.2765
1.8493	3.4699
0.56786	0.8205
2.7917	0.71155
1.0017	3.8754
6.2727	0.81673
2.607	0.12713
3.0507	0.92163
0.70568	1.0229
3.382	1.8584
0.37127	1.8689
0.63988	2.3325
6.6948	0.75728
4.9831	2.8333
4.7806	3.2067
2.063	3.7501
1.6883	3.7488
3.6909	3.655
0.65574	0.34785
1.3463	1.4614
4.4371	3.2773
4.5549	3.8569
1.0152	2.181
6.7008	1.3669
2.6012	2.0119
2.6926	2.0565
0.12988	1.9951
5.6042	3.4924
5.8522	3.8556
1.4389	3.7335
4.7025	0.88884
4.9666	1.2045
1.6864	3.4759
3.4132	0.22656
1.3476	0.68832
1.4804	0.27533
5.744	3.4712
2.4974	3.8765
5.4126	3.3687
3.3965	2.2117
3.6995	1.9044
5.922	3.3403
0.79088	0.76708
4.0878	3.1854
1.2295	3.2832
5.783	3.101
6.1789	3.0653
5.9289	2.7222
1.7231	0.27003
4.7784	1.4189
4.6636	1.7499
4.4932	1.3788
2.7473	3.8921
5.3228	2.7924
1.9221	1.4214
0.51937	2.1094
3.1168	0.48595
2.9636	3.8823
4.908	0.33456
6.5862	3.7744
2.4329	0.86704
1.0253	3.3722
0.6203	3.8756
0.21472	1.0261
4.4703	1.8248
5.2165	3.0354
3.7303	1.5649
1.9658	0.26474
1.8326	0.6783
2.0096	0.87617
3.2071	3.8708
0.12459	1.5138
1.5551	2.3722
0.63324	3.426
0.76924	3.4131
3.4485	3.8715
0.24964	1.3171
1.1868	3.7339
0.12982	2.2568
4.9692	0.77914
6.4369	3.2157
4.1434	1.6421
6.7377	3.056
0.60163	1.2385
6.7343	2.2458
5.3663	3.8712
2.2086	0.25945
6.5005	1.6894
6.8684	0.39899
6.4792	0.48706
4.5787	2.0777
4.2342	2.4887
4.4529	2.411
4.3134	2.0275
3.9224	2.3107
2.3459	3.742
6.1026	3.8694
4.2962	1.3413
5.5299	3.1162
5.6758	2.7374
2.212	2.6617
0.12058	1.7665
0.51966	1.679
5.0605	3.7307
0.9404	1.1391
6.7637	1.706
0.70086	2.5967
2.4149	2.4051
1.6577	1.5334
3.0301	2.2136
2.5361	2.6599
2.6101	3.4717
0.90873	2.3634
2.9024	1.9306
1.672	2.482
2.5734	1.8626
6.3441	2.5061
6.2393	1.3042
4.052	2.6852
6.8928	2.7179
3.1736	3.5144
2.5125	2.2725
3.6301	3.3493
2.1954	3.0831
0.11326	2.9799
5.1025	0.44444
1.9874	2.6655
0.1245	2.5062
3.0372	1.3889
3.2427	1.1842
3.3011	1.5893
3.8349	0.6663
3.5118	0.69937
3.6853	1.0494
3.1316	2.2378
0.76905	1.7288
3.8235	0.87179
3.5231	0.49387
3.904	0.57748
6.3809	1.2945
1.9887	1.3805
6.4196	2.2608
6.5853	1.787
3.3778	0.93884
3.4626	1.1723
6.3401	0.73455
5.2818	3.1465
0.45417	0.23933
0.58575	0.59089
4.4797	2.896
0.59588	2.788
2.2907	2.5052
6.4183	1.9352
2.3634	0.57058
4.3575	0.84244
0.75267	3.062
6.4297	0.2702
2.4504	0.24756
2.9264	2.666
2.3168	3.1327
5.9096	3.0934
5.7304	3.2314
5.7537	2.8561
3.2078	3.1287
3.9081	1.7147
3.9434	0.10614
4.773	0.11931
4.6673	1.1878
3.3655	2.0914
3.7574	2.1727
1.7705	1.444
6.2984	2.2878
6.0444	2.0063
5.1455	3.3996
4.9694	3.0663
6.7699	3.2942
0.10861	0.786
1.2324	0.44991
3.6292	2.7314
3.8679	0.46257
4.2588	1.2311
1.236	0.23175
2.9815	3.0431
5.9555	1.7088
5.5044	3.554
2.6143	2.7555
1.5848	2.7048
6.1851	2.6657
3.9178	0.19487
4.1716	1.0308
2.4556	1.6149
0.11918	2.7556
0.21721	0.60231
0.39822	0.45157
0.91007	0.93163
0.9446	1.7119
2.5246	1.033
3.0207	2.5873
1.2168	0.73882
1.9843	2.9366
0.27837	3.2483
5.1028	0.23135
3.8178	3.8856
1.0808	1.5979
1.9825	1.1221
3.0661	0.36959
0.97306	3.6579
6.2911	1.9646
4.2156	3.589
4.8495	3.421
5.8513	1.2826
6.2666	1.638
1.9405	3.7483
3.5581	3.2395
2.556	2.181
5.0242	0.99628
4.2781	0.63694
0.50963	3.8293
3.9149	2.0078
4.7611	3.5247
4.8961	3.8422
1.5301	1.5811
0.80328	0.09419
5.761	2.0076
5.9559	2.2994
5.4656	3.6509
5.0413	2.1212
5.167	1.7879
5.5291	2.3636
4.9156	2.4545
4.6345	2.4972
4.7677	2.1617
4.8633	1.8213
5.0277	1.5037
5.2223	2.4091
5.3481	2.0758
0.86991	3.8738
0.78566	2.2747
5.4573	2.871
4.3368	3.4121
1.8476	3.3257
1.7948	3.0612
4.2174	0.37328
2.8041	0.27961
5.5043	0.16098
3.1192	0.17812
1.5192	3.0396
4.165	0.16095
2.4792	2.5586
6.5257	2.5352
0.96511	2.9395
0.80682	1.3246
2.5912	0.72541
0.47833	3.2357
2.7802	2.4446
6.8234	2.8978
1.232	2.8741
6.7351	0.9547
4.1806	3.7515
5.192	0.85528
5.0719	1.1597
4.252	3.0611
5.8201	2.3182
4.1971	2.815
4.7527	0.71107
1.3707	1.9181
0.68125	3.6403
5.746	0.1553
6.063	1.7535
2.9445	1.4853
5.8777	3.6384
6.2412	3.6062
6.8494	3.5506
0.53182	1.0556
5.4328	0.41071
5.5643	1.7197
5.3833	1.4318
5.5014	2.053
5.3062	1.7557
5.1263	1.4671
5.7942	1.6805
5.6051	1.3995
5.5073	2.7601
5.1846	2.818
6.8668	1.5198
4.6549	3.6323
1.6754	1.3996
1.7748	1.3642
6.5158	1.5193
6.637	0.62483
6.406	0.95115
6.841	0.17803
3.9199	1.3453
3.6394	1.2993
4.072	0.74995
3.8295	1.0279
1.5058	1.2659
0.24	1.1788
2.1001	3.4279
0.64596	0.12649
5.5202	0.50253
5.4164	0.79179
5.3331	1.1017
4.5849	0.49307
0.91511	0.68153
3.0799	3.4536
5.2345	3.8273
4.3145	1.7122
6.2862	3.4728
5.3066	0.19712
4.895	0.12096
5.6496	0.48531
5.9877	0.14962
0.96486	3.4692
2.6937	3.0796
0.2438	1.6003
6.1582	2.3329
5.0743	0.66388
2.3669	2.8518
4.5334	3.1647
4.3165	1.0935
1.0718	3.0671
0.82011	3.2926
0.8716	2.8283
3.2467	1.9374
1.8858	0.9607
4.6261	1.3957
4.7599	1.6458
5.94	3.7418
4.7321	3.8101
4.0966	0.47706
0.20374	0.16048
2.1924	1.4116
2.5474	0.32722
6.5342	3.5473
0.13909	3.2311
2.7195	1.7924
4.3046	3.246
1.5227	2.4889
1.2519	1.2406
3.6733	0.68283
6.1851	2.9172
5.8277	1.0417
5.5779	1.076
5.6781	0.77652
5.7724	0.46591
6.8522	2.4964
0.38373	1.2264
0.36021	1.5285
3.528	0.12414
1.866	2.7591
5.8937	0.45455
6.2293	0.14394
0.65344	2.1863
4.5816	0.16765
4.0083	3.4627
6.0614	1.6365
1.5633	2.9114
1.1539	3.17
1.4035	2.1282
1.4764	3.1691
3.7099	2.8146
4.5553	0.80392
1.8326	1.2623
3.9737	1.0734
4.0602	1.3683
2.8745	0.99193
1.2186	1.5522
3.2894	3.3735
5.9927	2.5745
0.18545	3.3581
2.7338	3.3695
3.5431	1.871
4.1027	1.8572
3.6615	1.7699
4.3575	0.31197
3.8078	2.6463
3.495	3.4858
2.763	0.56438
0.63895	3.1546
6.4789	3.8734
2.2585	3.8665
1.7924	2.5737
3.599	3.119
6.8774	2.0821
1.0321	0.12979
6.0342	1.296
2.6742	1.5235
6.7477	0.5079
2.1114	1.1889
1.3558	1.6017
1.4055	0.12626
6.6056	2.1473
4.4789	1.0931
0.22464	0.86829
3.6004	2.2789
0.87378	2.4903
6.136	0.4375
0.14026	0.40879
6.8713	1.2496
1.4813	2.7608
4.2248	0.80954
1.5608	3.4208
4.7887	2.7635
6.1949	1.4358
5.8704	1.4987
6.6778	2.6938
1.5752	0.75425
3.5603	2.6149
0.32754	2.9952
2.2498	2.7937
1.5754	1.16
1.646	0.13502
2.0673	0.73077
5.3342	3.0139
4.959	0.50878
5.1947	2.0985
5.069	2.4318
5.3757	2.3864
5.0306	1.8104
4.9012	2.1433
4.7707	2.4804
4.9508	1.9773
5.2575	1.9318
5.9327	2.4766
5.2967	2.583
5.6053	2.5339
4.6866	2.6824
4.9851	2.6231
5.1318	2.2652
4.8374	2.3086
5.4386	2.2197
5.0893	1.6435
0.25967	2.0797
2.2967	1.4748
4.0428	3.3127
3.3928	1.374
4.8413	0.82404
3.375	2.7643
0.38595	3.4397
1.4976	3.8636
2.8378	2.7979
3.4144	3.1115
1.8881	0.13237
4.5952	3.4345
0.93159	2.0672
6.0934	3.4739
2.669	1.3974
2.2148	3.3454
2.9909	2.8046
2.483	3.6684
2.5964	3.7523
6.8813	3.8147
2.4757	2.7742
2.7601	3.6955
3.9443	3.6151
3.7632	3.3482
6.0586	0.74076
5.8	0.75379
5.9496	1.0189
1.263	3.8622
4.7956	1.2019
3.5174	1.5887
2.2516	3.4976
2.4705	3.3045
6.5509	1.2041
3.8252	3.2253
2.1301	0.12972
2.3128	1.2776
6.0709	1.0076
6.257	0.43182
2.8901	0.57165
0.93092	1.3048
1.7663	0.50091
1.122	1.8603
0.40318	2.0084
1.9073	2.6132
5.899	2.0244
4.7044	0.42575
0.51928	2.2394
2.8469	3.0431
1.3934	0.92799
6.8467	0.83496
0.99411	0.42338
2.393	1.4947
6.527	0.91678
3.9104	3.3514
1.6847	3.0607
4.6446	2.8011
5.1413	2.928
0.51129	2.3711
4.8443	3.0808
1.3565	3.0251
0.25166	2.3423
1.873	3.8651
0.24101	2.5986
2.0457	1.3134
1.6494	2.5988
6.8655	1.0278
3.1179	2.8085
4.9944	3.4086
3.4897	0.94091
4.4459	2.7883
3.8712	3.7533
2.5806	0.85714
0.78983	0.31504
1.3672	1.8264
1.3353	3.5001
6.8857	1.888
1.254	2.1991
2.8309	3.8256
3.0237	3.6668
4.6523	0.6127
5.6746	2.3409
0.78876	2.7122
2.3891	1.2012
3.1996	1.6764
6.3992	1.596
4.537	3.7202
6.5083	2.8917
2.8121	1.7369
1.3417	1.0516
1.0989	2.9096
6.3355	3.3254
1.4556	2.2359
6.722	0.375
3.2762	3.7426
2.7914	0.14474
2.5454	3.0683
0.25895	1.9442
5.7562	3.7424
5.5362	3.3592
1.9683	3.3871
0.76876	3.7388
3.5176	3.744
6.2024	1.8722
1.3164	2.5684
4.8721	1.1037
1.6543	3.3347
3.0751	3.7944
2.87	0.84366
3.5549	0.26087
1.3918	0.55065
2.7099	2.544
4.4969	3.0216
3.701	3.5493
1.073	1.1005
2.6564	1.2805
6.5272	3.1026
2.1318	2.5687
2.1948	3.7423
3.214	0.59227
5.3439	3.4949
3.5854	2.0049
3.3065	2.3392
1.462	1.78
1.4886	1.6734
6.7059	2.3999
0.27977	0.4207
1.1569	3.3869
2.5569	2.3616
6.5996	0.11742
2.5859	1.7634
2.8404	2.5591
3.739	0.42592
3.6793	0.1484
5.9806	3.465
0.33227	0.20967
2.6913	1.9601
6.2073	0.99729
0.45468	0.75226
2.6444	1.1682
2.8204	0.42989
0.47497	0.62805
0.37095	3.7027
3.7796	1.3223
3.96	1.486
3.8834	1.1891
6.3037	3.0849
6.4734	0.1351
5.8317	2.9747
5.8509	2.6035
6.0853	2.9458
5.7051	2.9823
1.2219	2.5076
6.7471	1.5884
3.3422	2.5447
4.6808	1.5216
4.5468	1.4995
4.7432	1.8683
3.4398	0.82144
3.3116	1.0554
6.3505	3.8662
5.404	2.6891
6.3821	2.85
6.7884	3.435
0.66689	2.0513
0.21937	3.0507
3.2629	0.47473
6.1624	3.7371
1.6301	3.6082
1.6821	0.84079
5.2198	3.2727
1.4392	0.79011
2.9773	3.5265
2.9592	3.3799
2.736	3.5223
1.6125	2.4339
2.1645	0.84524
2.2964	0.90027
4.7662	0.3366
2.3558	2.4597
1.9307	0.7625
2.3521	0.12708
6.4318	3.7437
0.12702	3.5584
2.517	1.7134
2.416	0.74501
1.4111	2.0653
6.8764	1.6385
1.9576	0.61718
2.8204	2.3301
5.7296	2.1742
5.9902	2.1175
4.4129	1.7182
1.2612	0.59032
5.1578	3.1616
0.82217	2.9365
1.2004	1.4063
0.24918	1.4519
2.2632	0.4889
1.1985	2.0835
3.083	2.4103
1.9921	3.5292
4.0482	3.8758
4.4756	0.25008
5.5669	2.6548
2.6279	2.9492
1.9401	1.3188
3.5475	1.0576
0.12459	1.2714
1.8451	3.1941
4.2558	0.22488
0.80332	0.62023
3.2547	2.1999
4.0696	1.0027
2.6155	0.95175
6.0628	2.69
3.4612	1.9815
0.1067	3.8193
2.8917	1.2338
5.979	3.8718
6.8728	3.084
3.1305	1.2883
3.0783	1.0326
3.1614	1.4258
2.9172	2.9221
4.5606	1.2788
1.4835	0.65245
5.2409	2.7112
6.5097	0.66404
0.4877	1.3143
3.8155	0.11851
5.2283	0.27723
6.8672	2.2138
6.3681	1.7222
2.5694	1.5853
4.9063	1.3914
6.3451	0.52104
2.5619	2.1001
3.2292	1.8092
1.3878	3.6118
4.0019	2.4292
4.3599	2.1553
4.492	2.5288
4.172	2.3664
4.6387	2.1967
3.6847	1.4451
0.24615	1.8105
6.7676	1.833
2.4902	3.5356
3.702	2.9209
4.2023	1.4447
4.0537	1.7412
1.1028	0.24437
5.721	3.8737
5.7132	2.6224
5.5906	2.9917
6.7874	2.6271
1.3267	0.34065
4.1481	2.5914
4.0085	2.2079
6.5583	3.4226
0.11375	1.642
2.8	1.4669
1.4579	2.4113
4.8718	1.6031
0.6576	1.6615
1.1729	0.85855
2.3784	2.5435
2.3098	2.6012
0.61641	0.4686
4.1348	3.6678
0.81263	1.0933
6.6353	3.6273
4.5391	2.3082
4.2738	2.2581
4.446	2.0526
3.851	2.4134
4.2311	2.1409
4.3557	2.5087
4.3203	2.3859
4.4925	2.1804
1.5603	3.7287
5.7584	1.4565
1.0066	2.4549
3.1209	1.9021
3.0957	1.6435
3.8072	2.2887
0.31126	3.8932
2.8089	2.1086
1.0748	1.7247
0.89647	1.9118
0.56375	3.7487
3.3378	0.36079
1.055	3.5594
6.6947	3.8741
6.4246	3.4539
3.1922	2.9077
0.48312	1.4927
6.5175	0.36995
6.3872	0.40088
4.9996	3.6404
1.5752	1.5212
1.1548	0.12219
3.3743	3.4848
2.6969	0.21534
4.0179	3.1086
1.0381	2.3119
1.4256	2.5337
1.2534	0.94862
2.5785	0.51671
5.0757	2.7332
6.8569	2.3455
0.35868	2.5479
0.38148	2.2961
6.3106	2.6392
3.0147	1.8516
6.1258	1.2357
5.6312	2.0303
0.91109	3.7547
3.5047	2.7457
3.8962	2.5483
4.0857	2.8055
0.91997	0.81669
0.89589	3.3799
0.25566	2.211
1.5119	3.2991
2.0773	3.1392
5.4939	3.8106
3.8947	3.088
3.8018	2.8761
1.8787	2.984
0.2269	2.9264
4.5582	3.309
0.12985	2.126
4.3576	3.5604
1.8956	1.059
1.7017	0.71782
1.5213	0.52531
5.1583	0.54924
3.2529	2.7828
0.55192	1.983
6.7497	2.1088
3.7091	2.0417
1.7143	1.1624
0.37433	3.5841
2.0502	2.5792
1.9697	2.5677
6.245	0.70905
3.6238	0.94475
3.454	0.58268
3.8927	0.78298
6.5597	2.401
1.2068	1.7699
4.4664	3.4281
1.0297	1.9492
0.78278	1.8563
4.031	0.60535
3.6501	0.52174
3.6966	0.84392
1.1219	2.1953
2.2514	1.352
3.089	3.0808
6.4452	1.1845
3.4755	0.36343
3.6067	0.38782
4.2237	3.3822
6.4686	2.1481
2.635	2.1196
1.5059	2.3125
0.46288	2.6156
0.67357	2.4648
6.131	2.804
3.4295	2.3443
6.6596	1.8768
3.2277	0.8155
3.3036	0.11881
4.0051	1.6214
3.5934	1.1785
3.4978	1.2898
5.3472	3.2576
0.091553	1.0323
6.7636	1.2797
4.5881	2.9131
0.47671	2.7395
0.49852	2.8681
6.883	1.7608
2.0134	0.48845
2.1933	0.70244
3.0131	1.9814
2.5962	3.3308
0.24634	2.4704
0.11393	0.91414
2.4684	2.346
4.3919	1.9261
5.3137	3.7496
1.1615	2.7303
1.4209	1.3605
1.1353	3.8668
6.6308	1.1171
4.4556	0.74768
4.9273	2.7247
0.63	3.0241
0.73811	0.89411
3.3266	0.58259
6.5589	0.2399
5.2818	3.3838
4.4009	0.97312
4.6648	0.99411
4.4688	0.40087
0.90617	0.53376
3.02	3.1581
1.2908	1.9946
2.9287	0.32596
3.845	0.34816
2.1999	3.2054
2.3335	3.2615
5.9582	2.9672
5.8803	2.8485
5.6079	3.2348
6.0374	3.0823
5.8023	2.7298
5.6565	3.1086
6.0457	3.3423
3.8621	1.5966
3.7663	1.6776
4.6546	1.9763
4.3672	3.0467
3.0232	0.5825
4.2912	3.8927
0.30555	0.52673
3.1513	0.28017
0.41939	3.0596
2.1387	2.7501
0.40078	0.11111
1.3936	2.6641
5.9629	1.9097
3.2595	3.0076
2.6132	2.2773
1.1184	0.44228
5.2165	3.5101
4.9268	0.89496
0.96672	1.4352
1.6045	1.46
6.885	3.3441
0.22933	0.72504
0.75096	1.4729
3.4411	2.8712
2.2802	1.033
1.3461	2.1723
4.3141	2.8059
5.4059	3.1313
6.5475	1.9061
6.4578	1.8142
0.1372	0.27477
6.7584	3.1698
4.9771	3.913
3.6815	2.6201
3.9745	0.40073
4.1358	1.2383
0.12184	2.6309
0.12716	2.3815
0.58205	2.6641
2.6593	2.365
1.2818	0.11587
6.8472	1.3811
0.50191	0.50637
5.0665	3.5253
6.6323	2.0038
2.6959	3.2243
0.79162	2.1338
6.4627	0.84592
5.7057	1.0644
5.5052	1.4091
5.6862	1.697
5.2613	1.4545
5.4423	1.7424
5.7768	1.8409
5.5329	1.8864
6.1541	1.1191
5.9011	1.1563
5.6473	1.2031
5.3972	1.2291
5.1413	1.2999
5.3518	1.5985
5.5957	1.553
6.4584	1.3921
5.7529	0.90909
2.4234	3.0464
2.4469	3.1754
6.88	3.6694
6.3337	1.8412
4.5918	0.70097
6.7614	2.7861
1.7861	0.90809
0.44782	1.1163
6.7319	0.1029
0.61965	2.9092
0.23835	2.7233
0.10861	0.54358
5.4538	1.0963
2.7692	1.2016
2.7458	0.96903
1.6182	1.0476
6.8792	3.2213
0.90051	1.6083
5.5093	0.94886
5.2597	0.99734
3.1212	2.5216
5.1377	0.11111
2.9178	1.3616
4.2365	0.51966
3.0111	1.261
3.1849	1.5558
3.1044	1.1604
2.1878	2.9607
3.6142	2.4923
4.0413	0.20784
1.7745	2.8019
5.5566	0.79072
5.3136	0.81913
6.3514	0.13952
2.7014	2.8423
5.9213	0.74242
5.3613	0.6553
5.3938	0.53491
5.6039	0.63258
5.8465	0.60985
6.0892	0.58712
5.9961	0.875
1.8058	0.3853
1.5578	0.40902
2.2875	0.37361
2.0492	0.37897
1.0752	3.6628
4.3035	3.6793
2.2128	2.5455
6.0148	0.44602
2.0872	0.2621
1.8445	0.26739
1.6018	0.27268
4.7983	3.3243
5.0645	3.887
0.10861	0.66479
0.12459	1.3926
4.1924	2.0344
5.7076	0.35078
5.4626	0.31737
6.1825	0.29356
5.9405	0.30492
5.9423	1.3771
6.2977	1.521
2.0091	0.13105
1.7671	0.13369
1.525	0.13634
0.12517	3.698
6.1085	0.14678
5.8556	0.16628
5.6251	0.15814
3.9384	3.8772
3.0561	2.698
1.1231	0.98119
0.68184	1.928
1.8244	3.7452
3.3278	3.8711
3.4474	3.2383
3.5232	3.3629
3.3969	3.7433
3.4661	3.6154
3.2046	0.18475
5.0312	3.1752
0.25033	3.6384
1.2907	2.3137
4.4693	2.6677
6.6428	3.1362
4.4698	0.099943
4.3984	0.64065
5.7156	1.3348
4.2391	2.9064
4.4119	3.8927
6.8759	0.55177
1.1603	1.9719
3.6164	2.1547
3.3051	2.6616
4.5979	1.8499
3.8562	1.9036
4.0033	1.9307
3.025	2.1014
4.3215	1.458
2.4329	1.3151
3.3685	1.2551
2.4735	1.5349
3.1931	3.2703
6.3886	1.0804
0.11031	3.1072
6.4222	2.5908
2.6294	3.8841
1.9799	3.058
1.1942	2.624
5.0888	3.0564
4.5335	1.7248
1.3728	3.2872
6.1629	1.9897
6.9071	2.9575
2.2486	3.6323
5.5907	3.8901
0.52793	0.12224
1.342	2.8052
1.43	1.1535
4.6492	3.7704
2.4695	0.13414
5.2491	0.37436
1.4441	1.8573
4.2086	1.7652
1.3803	3.8629
6.2333	3.8681
5.1082	0.91481
4.8449	0.44461
4.4795	1.6065
1.0855	1.4811
6.2045	2.2036
2.0461	2.7457
4.8559	2.859
4.1767	3.8637
0.70629	3.5238
4.0947	1.1159
5.5721	3.633
0.39166	3.3043
4.8357	0.23097
2.0011	1.011
2.4803	3.42
6.38	2.0568
6.0771	1.5164
4.4207	3.6863
4.9923	1.1074
0.59327	3.5677
4.7356	1.0968
6.6676	3.3682
6.1211	2.5585
3.5977	3.8614
1.4453	1.5678
2.5494	1.3528
6.7968	0.28524
2.3426	1.5444
3.6058	3.4716
6.157	1.6904
3.6265	3.7317
1.8363	0.57994
0.63848	0.91818
0.12192	1.1568
2.6354	1.0542
6.4464	0.75492
4.1271	3.0593
3.3978	0.69918
3.2294	3.6199
1.3246	3.7319
6.901	2.6033
1.0513	2.6569
6.3912	2.7166
0.68194	1.7981
0.86603	0.41168
5.8688	3.4541
2.0872	3.0188
4.7512	3.7119
2.5143	2.4564
3.9201	2.6807
3.5442	2.3662
2.8467	3.9126
0.46517	1.7883
2.4606	0.49854
0.6143	1.1132
1.8398	1.4384
2.8741	1.112
0.99557	1.0213
2.0653	1.4507
1.2763	1.149
4.7062	0.21518
3.7324	3.1125
3.78	0.76625
3.5667	0.59942
3.9476	0.68303
3.7391	0.95097
1.7112	1.4886
0.47086	2.4839
1.1265	2.4232
4.6554	3.1867
0.18884	3.452
5.0197	0.12044
2.9135	3.128
3.8333	2.084
3.2492	2.0606
6.4118	3.0964
6.5445	3.2285
2.7972	2.2131
5.0638	0.52592
0.42838	3.9104
6.653	1.4932
0.86983	1.7841
0.089143	3.3305
6.042	3.7167
3.1186	0.82473
2.2411	0.1284
6.7299	2.9248
3.083	3.908
3.3809	2.9941
2.2093	1.26
1.4513	2.0142
0.70323	0.22693
2.3814	3.8739
6.8907	0.25947
2.5924	1.9421
3.9617	2.1079
0.74146	0.42551
4.3178	0.73969
